,cost,probabilities,shares,p_shares,payments,round_num
87,264.5982052566612,"{'A': 0.3326307465949469, 'B': 0.3336437790177759, 'C': 0.3337254743872772}","{'A': 44.45375058943657, 'B': 45.061928248651945, 'C': 45.11089386670673}","{1: {'A': 0.09991932868711395, 'B': 0.33831683488878495, 'C': 0.9870962058671507}, 2: {'A': 0.09991932868711395, 'B': 0.33831683488878495, 'C': 0.9870962058671507}, 3: {'A': 0.09991932868711395, 'B': 0.33831683488878495, 'C': 0.9870962058671507}}","{1: {'A': 0.44678241865406676, 'B': 0.46489283405944093, 'C': 0.5144062634128375}, 2: {'A': 0.44678241865406676, 'B': 0.46489283405944093, 'C': 0.5144062634128375}, 3: {'A': 0.44678241865406676, 'B': 0.46489283405944093, 'C': 0.5144062634128375}}",87
88,265.15655563438816,"{'A': 0.33297554804517987, 'B': 0.3340320897306941, 'C': 0.33299236222412604}","{'A': 45.21931143608614, 'B': 45.85291291788144, 'C': 45.22941052866428}","{1: {'A': 0.7655608466495701, 'B': 0.7909846692294963, 'C': 0.11851666195754917}, 2: {'A': 0.7655608466495701, 'B': 0.7909846692294963, 'C': 0.11851666195754917}, 3: {'A': 0.7655608466495701, 'B': 0.7909846692294963, 'C': 0.11851666195754917}}","{1: {'A': 0.5744597347777756, 'B': 0.5766605431614948, 'C': 0.5244017186689405}, 2: {'A': 0.5744597347777756, 'B': 0.5766605431614948, 'C': 0.5244017186689405}, 3: {'A': 0.5744597347777756, 'B': 0.5766605431614948, 'C': 0.5244017186689405}}",88
89,265.53769594559174,"{'A': 0.332409510949548, 'B': 0.334876977299993, 'C': 0.332713511750459}","{'A': 45.26017525654348, 'B': 46.73928663688134, 'C': 45.44299907211124}","{1: {'A': 0.0408638204573426, 'B': 0.8863737189999004, 'C': 0.21358854344696176}, 2: {'A': 0.0408638204573426, 'B': 0.8863737189999004, 'C': 0.21358854344696176}, 3: {'A': 0.0408638204573426, 'B': 0.8863737189999004, 'C': 0.21358854344696176}}","{1: {'A': 0.35413833165102915, 'B': 0.4206596176528876, 'C': 0.36758727734599006}, 2: {'A': 0.35413833165102915, 'B': 0.4206596176528876, 'C': 0.36758727734599006}, 3: {'A': 0.35413833165102915, 'B': 0.4206596176528876, 'C': 0.36758727734599006}}",89
90,266.00857261957526,"{'A': 0.33164976773329924, 'B': 0.3351583390610699, 'C': 0.33319189320563086}","{'A': 45.273415950051216, 'B': 47.37813163775421, 'C': 46.20123279945831}","{1: {'A': 0.013240693507736268, 'B': 0.6388450008728701, 'C': 0.7582337273470672}, 2: {'A': 0.013240693507736268, 'B': 0.6388450008728701, 'C': 0.7582337273470672}, 3: {'A': 0.013240693507736268, 'B': 0.6388450008728701, 'C': 0.7582337273470672}}","{1: {'A': 0.43473414707631264, 'B': 0.4839698166631763, 'C': 0.49294760466244725}, 2: {'A': 0.43473414707631264, 'B': 0.4839698166631763, 'C': 0.49294760466244725}, 3: {'A': 0.43473414707631264, 'B': 0.4839698166631763, 'C': 0.49294760466244725}}",90
91,266.44671113490335,"{'A': 0.3324486393380499, 'B': 0.3350221145512261, 'C': 0.33252924611072393}","{'A': 46.19273134012269, 'B': 47.734963984878995, 'C': 46.241218229586345}","{1: {'A': 0.9193153900714777, 'B': 0.3568323471247866, 'C': 0.0399854301280369}, 2: {'A': 0.9193153900714777, 'B': 0.3568323471247866, 'C': 0.0399854301280369}, 3: {'A': 0.9193153900714777, 'B': 0.3568323471247866, 'C': 0.0399854301280369}}","{1: {'A': 0.4765771927600042, 'B': 0.43231728672540726, 'C': 0.40725927720845334}, 2: {'A': 0.4765771927600042, 'B': 0.43231728672540726, 'C': 0.40725927720845334}, 3: {'A': 0.4765771927600042, 'B': 0.43231728672540726, 'C': 0.40725927720845334}}",91
92,267.1387954936674,"{'A': 0.332627868657519, 'B': 0.33541006385336675, 'C': 0.33196206748911433}","{'A': 46.992610409211316, 'B': 48.658510590198304, 'C': 46.59188126485587}","{1: {'A': 0.7998790690886227, 'B': 0.9235466053193074, 'C': 0.35066303526952325}, 2: {'A': 0.7998790690886227, 'B': 0.9235466053193074, 'C': 0.35066303526952325}, 3: {'A': 0.7998790690886227, 'B': 0.9235466053193074, 'C': 0.35066303526952325}}","{1: {'A': 0.7001533683573484, 'B': 0.7106548679298612, 'C': 0.6643397500297112}, 2: {'A': 0.7001533683573484, 'B': 0.7106548679298612, 'C': 0.6643397500297112}, 3: {'A': 0.7001533683573484, 'B': 0.7106548679298612, 'C': 0.6643397500297112}}",92
93,267.5936313163749,"{'A': 0.33346125280098293, 'B': 0.3352410690459674, 'C': 0.3312976781530496}","{'A': 47.947910540058245, 'B': 49.0125519445535, 'C': 46.64603571792014}","{1: {'A': 0.9553001308469264, 'B': 0.3540413543551988, 'C': 0.05415445306426814}, 2: {'A': 0.9553001308469264, 'B': 0.3540413543551988, 'C': 0.05415445306426814}, 3: {'A': 0.9553001308469264, 'B': 0.3540413543551988, 'C': 0.05415445306426814}}","{1: {'A': 0.49549546708897196, 'B': 0.4463743846688146, 'C': 0.4226586946600719}, 2: {'A': 0.49549546708897196, 'B': 0.4463743846688146, 'C': 0.4226586946600719}, 3: {'A': 0.49549546708897196, 'B': 0.4463743846688146, 'C': 0.4226586946600719}}",93
94,268.2504546106381,"{'A': 0.3334011945019253, 'B': 0.3355151971864308, 'C': 0.3310836083116439}","{'A': 48.56870943410938, 'B': 49.83284931697332, 'C': 47.17358612767821}","{1: {'A': 0.6207988940511334, 'B': 0.8202973724198244, 'C': 0.5275504097580681}, 2: {'A': 0.6207988940511334, 'B': 0.8202973724198244, 'C': 0.5275504097580681}, 3: {'A': 0.6207988940511334, 'B': 0.8202973724198244, 'C': 0.5275504097580681}}","{1: {'A': 0.6533165575068836, 'B': 0.6701566416923583, 'C': 0.6458942934863785}, 2: {'A': 0.6533165575068836, 'B': 0.6701566416923583, 'C': 0.6458942934863785}, 3: {'A': 0.6533165575068836, 'B': 0.6701566416923583, 'C': 0.6458942934863785}}",94
95,268.5945607355368,"{'A': 0.3331326386808313, 'B': 0.33621647351844824, 'C': 0.33065088780072044}","{'A': 48.75164994534734, 'B': 50.594548726437885, 'C': 47.25612476583166}","{1: {'A': 0.18294051123795774, 'B': 0.7616994094645607, 'C': 0.08253863815344276}, 2: {'A': 0.18294051123795774, 'B': 0.7616994094645607, 'C': 0.08253863815344276}, 3: {'A': 0.18294051123795774, 'B': 0.7616994094645607, 'C': 0.08253863815344276}}","{1: {'A': 0.3292197011857354, 'B': 0.378771588079843, 'C': 0.32144690124042086}, 2: {'A': 0.3292197011857354, 'B': 0.378771588079843, 'C': 0.32144690124042086}, 3: {'A': 0.3292197011857354, 'B': 0.378771588079843, 'C': 0.32144690124042086}}",95
96,269.2432199428568,"{'A': 0.3328293867919245, 'B': 0.3366432828443914, 'C': 0.33052733036368415}","{'A': 49.21816548785307, 'B': 51.49693651785061, 'C': 47.83003411897911}","{1: {'A': 0.46651554250573146, 'B': 0.9023877914127225, 'C': 0.5739093531474504}, 2: {'A': 0.46651554250573146, 'B': 0.9023877914127225, 'C': 0.5739093531474504}, 3: {'A': 0.46651554250573146, 'B': 0.9023877914127225, 'C': 0.5739093531474504}}","{1: {'A': 0.6324309103414123, 'B': 0.6700016996286422, 'C': 0.6416711277384763}, 2: {'A': 0.6324309103414123, 'B': 0.6700016996286422, 'C': 0.6416711277384763}, 3: {'A': 0.6324309103414123, 'B': 0.6700016996286422, 'C': 0.6416711277384763}}",96
97,269.7421866528687,"{'A': 0.33318004238340476, 'B': 0.33582063769218545, 'C': 0.3309993199244097}","{'A': 49.927733194499936, 'B': 51.50657106448188, 'C': 48.6143950096249}","{1: {'A': 0.7095677066468629, 'B': 0.00963454663127794, 'C': 0.7843608906457965}, 2: {'A': 0.7095677066468629, 'B': 0.00963454663127794, 'C': 0.7843608906457965}, 3: {'A': 0.7095677066468629, 'B': 0.00963454663127794, 'C': 0.7843608906457965}}","{1: {'A': 0.5192058219081446, 'B': 0.45768580909404477, 'C': 0.5248767051532468}, 2: {'A': 0.5192058219081446, 'B': 0.45768580909404477, 'C': 0.5248767051532468}, 3: {'A': 0.5192058219081446, 'B': 0.45768580909404477, 'C': 0.5248767051532468}}",97
98,270.33741080330907,"{'A': 0.3333007862253202, 'B': 0.33631909441016955, 'C': 0.3303801193645103}","{'A': 50.59542385143438, 'B': 52.39843401519257, 'C': 48.83512869118772}","{1: {'A': 0.6676906569344471, 'B': 0.8918629507106886, 'C': 0.22073368156282058}, 2: {'A': 0.6676906569344471, 'B': 0.8918629507106886, 'C': 0.22073368156282058}, 3: {'A': 0.6676906569344471, 'B': 0.8918629507106886, 'C': 0.22073368156282058}}","{1: {'A': 0.600020984741434, 'B': 0.6202385980063525, 'C': 0.5623222671769952}, 2: {'A': 0.600020984741434, 'B': 0.6202385980063525, 'C': 0.5623222671769952}, 3: {'A': 0.600020984741434, 'B': 0.6202385980063525, 'C': 0.5623222671769952}}",98
99,270.88590405342575,"{'A': 0.3336450112953802, 'B': 0.3358709469281216, 'C': 0.33048404177649815}","{'A': 51.35036572265617, 'B': 52.680248188925354, 'C': 49.4465228634334}","{1: {'A': 0.7549418712217901, 'B': 0.2818141737327825, 'C': 0.6113941722456822}, 2: {'A': 0.7549418712217901, 'B': 0.2818141737327825, 'C': 0.6113941722456822}, 3: {'A': 0.7549418712217901, 'B': 0.2818141737327825, 'C': 0.6113941722456822}}","{1: {'A': 0.5674780982620575, 'B': 0.5251985235013876, 'C': 0.5547081358368473}, 2: {'A': 0.5674780982620575, 'B': 0.5251985235013876, 'C': 0.5547081358368473}, 3: {'A': 0.5674780982620575, 'B': 0.5251985235013876, 'C': 0.5547081358368473}}",99
100,271.45853555839585,"{'A': 0.33399620939135327, 'B': 0.33629931660133244, 'C': 0.32970447400731423}","{'A': 52.13340851889119, 'B': 53.507797088755886, 'C': 49.5468237459365}","{1: {'A': 0.7830427962350169, 'B': 0.8275488998305338, 'C': 0.10030088250309799}, 2: {'A': 0.7830427962350169, 'B': 0.8275488998305338, 'C': 0.10030088250309799}, 3: {'A': 0.7830427962350169, 'B': 0.8275488998305338, 'C': 0.10030088250309799}}","{1: {'A': 0.5894720223975867, 'B': 0.5940448282086379, 'C': 0.5304097353167947}, 2: {'A': 0.5894720223975867, 'B': 0.5940448282086379, 'C': 0.5304097353167947}, 3: {'A': 0.5894720223975867, 'B': 0.5940448282086379, 'C': 0.5304097353167947}}",100
